 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
389,106279957,22,13,2986,6356,1305,0,135.7272727,379.2933507,2910,0,488.9230769,897.6077894,87.89992265,0.329318914,3125881.088,18200000.0,106000000,3,106000000,5060944.81,23200000.0,106000000,3,106000000,8856660.083,30700000.0,106000000,3,0,0,0,0,728,408,0.20700046,0.122318454,0,2910,259.5,627.4245999,393661.6286,0,0,0,1,0,0,0,0,0,266.9142857,135.7272727,488.9230769,728,0,0,0,0,0,0,22,2986,13,6356,65535,0,10,32,19564.0,0.0,19564,19564,106000000.0,0.0,106000000,106000000,BENIGN
80,115409299,16,14,511,752,427,0,31.9375,105.3606307,746,0,53.71428571,199.2599495,10.94365888,0.259944391,3979631.0,4870804.988,10000000,17,115000000,7693953.267,4169052.835,10100000,31160,111000000,8505285.538,3754715.939,10100000,22124,0,0,0,0,332,424,0.138637009,0.121307383,0,746,40.74193548,151.4296245,22930.93118,0,0,0,1,0,0,0,0,0,42.1,31.9375,53.71428571,332,0,0,0,0,0,0,16,511,14,752,8192,343,15,20,49518.63636,42473.66779,177581,36526,10000000.0,16483.96008,10000000,9954703,BENIGN
53,31012,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,5675.222495,128.9823294,10337.33333,17860.63342,30961,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,88,88,64.49116471,64.49116471,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,88,0,0,0,0,0,0,2,72,2,104,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5503099,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.090294759,1100619.8,1937280.114,4481629,59,5503099,1834366.333,2342483.705,4481629,29871,991635,991635.0,0.0,991635,991635,0,0,0,0,136,80,0.726863173,0.363431586,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52701,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,229,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,178,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1247191.011,22471.91011,59.33333333,101.0362971,176,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,11235.95506,11235.95506,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,91456,4,1,220,0,220,0,55.0,110.0,0,0,0.0,0.0,2405.528341,54.67109867,22864.0,22129.73127,49046,77,91456,30485.33333,19712.55137,49046,9794,0,0.0,0.0,0,0,0,0,0,0,136,36,43.73687894,10.93421973,0,220,36.66666667,89.8146239,8066.666667,0,0,0,1,0,0,0,0,0,44.0,55.0,0.0,136,0,0,0,0,0,0,4,220,1,0,29200,4000,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,206,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,58252.42718,9708.737864,206.0,0.0,206,206,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4854.368932,4854.368932,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5063925,9,6,383,4095,190,0,42.55555556,76.65362208,1418,0,682.5,667.4074468,884.2942974,2.962129178,361708.9286,1297510.974,4869174,1,5063925,632990.625,1711972.822,4869174,3,108781,21756.2,29178.5845,57403,189,0,0,0,0,296,200,1.777277507,1.184851671,0,1418,279.875,505.4388028,255468.3833,0,0,0,1,0,0,0,0,0,298.5333333,42.55555556,682.5,296,0,0,0,0,0,0,9,383,6,4095,29200,349,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60148,2,2,58,248,29,29,29.0,0.0,124,124,124.0,0.0,5087.450954,66.50262685,20049.33333,34720.40182,60141,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,33.25131343,33.25131343,29,124,67.0,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,83.75,29.0,124.0,64,0,0,0,0,0,0,2,58,2,248,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,50,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,240000.0,40000.0,50.0,0.0,50,50,50,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0,0,0,40,0,40000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55342,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56409,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,134,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115896593,22,18,1251,4468,899,0,56.86363636,194.1926622,1448,0,248.2222222,486.1560577,49.34571286,0.345135253,2971707.513,4611802.309,10200000,3,116000000,5518885.381,5089000.426,10200000,3,113000000,6623253.765,5008732.551,10200000,192,0,0,0,0,712,584,0.189824389,0.155310864,0,1448,139.4878049,360.2880876,129807.5061,0,0,0,1,0,0,0,0,0,142.975,56.86363636,248.2222222,712,0,0,0,0,0,0,22,1251,18,4468,29200,63,4,32,47677.18182,80247.53209,289632,23245,10200000.0,67507.42393,10200000,10000000,BENIGN
53,913,2,2,82,212,41,41,41.0,0.0,106,106,106.0,0.0,322015.3341,4381.161008,304.3333333,521.9246433,907,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,2190.580504,2190.580504,41,106,67.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,83.75,41.0,106.0,64,0,0,0,0,0,0,2,82,2,212,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60208,1,1,43,101,43,43,43.0,0.0,101,101,101.0,0.0,2391.708743,33.21817699,60208.0,0.0,60208,60208,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.60908849,16.60908849,43,101,62.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,93.5,43.0,101.0,32,0,0,0,0,0,0,1,43,1,101,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7973,116527625,21,17,1957,4440,1505,0,93.19047619,327.0829588,3944,0,261.1764706,952.4560512,54.89685386,0.326102931,3149395.27,4597194.885,10200000,4,117000000,5826381.25,4990797.182,10300000,4,113000000,7092871.875,4785714.085,10300000,4,0,0,0,0,432,484,0.180214777,0.145888153,0,3944,164.025641,667.8155862,445977.6572,0,0,0,1,0,0,0,0,0,168.3421053,93.19047619,261.1764706,432,0,0,0,0,0,0,21,1957,17,4440,8192,260,20,20,233155.2727,385881.3202,1396585,114926,10100000.0,73811.33039,10200000,9899442,BENIGN
34032,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,328,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51128,10,2,1,37,6,37,0,18.5,26.1629509,6,6,6.0,0.0,4300000.0,300000.0,5.0,2.828427125,7,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,20,200000.0,100000.0,0,37,20.0,19.78214683,391.3333333,0,1,0,0,1,0,0,0,0,26.66666667,18.5,6.0,64,0,0,0,0,0,0,2,37,1,6,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11226771,10,14,5823,7280,2911,0,582.3,1017.796536,3525,0,520.0,1009.701936,1167.120983,2.137747354,488120.4783,2081348.109,10000000,1,1226186,136242.8889,279083.1326,856312,84,11200000,861114.0769,2756870.031,10000000,1,0,0,0,0,328,456,0.890728064,1.24701929,0,3525,524.12,976.5041952,953560.4433,0,0,0,1,0,0,0,0,1,545.9583333,582.3,520.0,328,0,0,0,0,0,0,10,5823,14,7280,29200,80,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23948,2,2,90,170,45,45,45.0,0.0,85,85,85.0,0.0,10856.85652,167.0285619,7982.666667,13777.90283,23892,7,7,7.0,0.0,7,7,49,49.0,0.0,49,49,0,0,0,0,64,64,83.51428094,83.51428094,45,85,61.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,76.25,45.0,85.0,64,0,0,0,0,0,0,2,90,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190645,2,2,64,248,32,32,32.0,0.0,124,124,124.0,0.0,1636.549608,20.98140523,63548.33333,110023.9109,190593,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,10.49070261,10.49070261,32,124,68.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,86.0,32.0,124.0,64,0,0,0,0,0,0,2,64,2,248,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,201,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1870646.766,19900.49751,67.0,112.5877436,197,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,9950.248756,9950.248756,46,142,84.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115640697,16,14,2617,982,2617,0,163.5625,654.25,982,0,70.14285714,262.4505396,31.1222614,0.259424241,3987610.241,4975294.025,10200000,47,116000000,7709379.8,4387042.808,10200000,742,113000000,8664720.385,3836388.65,10200000,8086,0,0,0,0,520,456,0.138359595,0.121064646,0,2617,116.0967742,496.4937297,246506.0237,0,0,0,1,0,0,0,0,0,119.9666667,163.5625,70.14285714,520,0,0,0,0,0,0,16,2617,14,982,29200,1069,1,32,35795.90909,12417.70745,73236,31905,10200000.0,12056.27768,10200000,10200000,BENIGN
80,116158187,71,104,1237,186219,418,0,17.42253521,68.09041509,4380,0,1790.567308,1056.517395,1613.799293,1.506566214,667575.7874,2462813.929,10000000,1,116000000,1659402.671,3689966.909,10000000,154,111000000,1077602.272,3109916.654,10000000,45,0,0,0,0,1432,2224,0.611235435,0.895330779,0,4380,1065.090909,1193.069636,1423415.157,0,0,0,1,0,0,0,0,1,1071.177143,17.42253521,1790.567308,1432,0,0,0,0,0,0,71,1237,104,186219,8192,980,70,20,89547.63636,212002.0514,728701,23467,10000000.0,4770.40171,10000000,9992988,BENIGN
53,232,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,724137.931,17241.37931,77.33333333,49.94330119,135,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,8620.689655,8620.689655,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38133,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,338,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,178748,2,2,56,112,28,28,28.0,0.0,56,56,56.0,0.0,939.8706559,22.37787276,59582.66667,103196.7418,178744,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,11.18893638,11.18893638,28,56,39.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,49.0,28.0,56.0,64,0,0,0,0,0,0,2,56,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,102659,4,2,120,264,30,30,30.0,0.0,132,132,132.0,0.0,3740.539066,58.44592291,20531.8,31618.2736,71796,3,30860,10286.66667,17811.83315,30854,3,3,3.0,0.0,3,3,0,0,0,0,80,40,38.96394861,19.4819743,30,132,59.14285714,49.77090372,2477.142857,0,0,0,0,0,0,0,0,0,69.0,30.0,132.0,80,0,0,0,0,0,0,4,120,2,264,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,166,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,987951.8072,24096.38554,55.33333333,55.7703625,114,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,12048.19277,12048.19277,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30230,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,3440.291102,66.15944426,30230.0,0.0,30230,30230,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,33.07972213,33.07972213,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,730610,28,35,907,58658,517,0,32.39285714,114.7349084,2896,0,1675.942857,863.4729446,81527.76447,86.22931523,11784.03226,37936.49101,146233,2,730570,27058.14815,54390.50637,146291,3,585892,17232.11765,47350.26151,146511,2,0,0,0,0,904,1128,38.3241401,47.90517513,0,2896,930.703125,1043.535226,1088965.768,0,0,0,1,0,0,0,0,1,945.4761905,32.39285714,1675.942857,904,0,0,0,0,0,0,28,907,35,58658,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50683,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,354,16435,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,8998020,125,227,23149,295470,1749,0,185.192,423.1792058,4109,0,1301.629956,842.9446777,35409.90129,39.11971745,25635.38462,269030.7306,5001973,0,3996047,32226.18548,60712.61657,178562,1,8855909,39185.43805,334707.6813,5002035,1,0,0,0,0,2512,4548,13.89194512,25.22777233,0,4109,902.6033994,898.3643826,807058.5639,0,0,0,1,0,0,0,0,1,905.1676136,185.192,1301.629956,2512,0,0,0,0,0,0,125,23149,227,295470,8192,26317,124,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115627132,27,26,997,22078,621,0,36.92592593,125.5020459,4113,0,849.1538462,1122.003554,199.5638878,0.458369927,2223598.692,4125695.01,10000000,1,116000000,4447197.385,4983402.876,10100000,1,111000000,4427704.96,5088946.723,10100000,48,0,0,0,0,872,840,0.233509208,0.224860719,0,4113,427.3148148,877.4530429,769923.8424,0,0,0,1,0,0,0,0,0,435.3773585,36.92592593,849.1538462,872,0,0,0,0,0,0,27,997,26,22078,29200,1011,4,32,57188.36364,33625.46621,158228,46012,10000000.0,9653.829995,10000000,9998384,BENIGN
53,34819496,2,2,116,234,63,53,58.0,7.071067812,125,109,117.0,11.3137085,10.05183992,0.114878171,11600000.0,20000000.0,34700000,30520,34800000,34800000.0,0.0,34800000,34800000,34700000,34700000.0,0.0,34700000,34700000,0,0,0,0,40,64,0.057439085,0.057439085,53,125,80.6,33.95290856,1152.8,0,0,0,0,0,0,0,0,1,100.75,58.0,117.0,40,0,0,0,0,0,0,2,116,2,234,-1,-1,1,20,69617.0,0.0,69617,69617,34700000.0,0.0,34700000,34700000,BENIGN
53,211,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,758293.8389,18957.34597,70.33333333,38.68246804,115,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9478.672986,9478.672986,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8991596,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.333644884,4495798.0,2123434.593,5997293,2994303,8991596,4495798.0,2123434.593,5997293,2994303,0,0.0,0.0,0,0,0,0,0,0,92,0,0.333644884,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,2994303.0,0.0,2994303,2994303,5997293.0,0.0,5997293,5997293,BENIGN
53,81733181,2,2,88,185,47,41,44.0,4.242640687,99,86,92.5,9.192388155,3.340136731,0.048939732,27200000.0,47100000.0,81600000,23545,81700000,81700000.0,0.0,81700000,81700000,81700000,81700000.0,0.0,81700000,81700000,0,0,0,0,52,40,0.024469866,0.024469866,41,99,62.8,27.60796986,762.2,0,0,0,0,0,0,0,0,1,78.5,44.0,92.5,52,0,0,0,0,0,0,2,88,2,185,-1,-1,1,20,23545.0,0.0,23545,23545,81600000.0,0.0,81600000,81600000,BENIGN
40930,85342972,8,6,11595,370,4344,0,1449.375,1729.380148,352,0,61.66666667,142.2640737,140.1990078,0.164043971,6564844.0,23600000.0,85200000,2,85300000,12200000.0,32200000.0,85200000,2,85200000,17000000.0,38100000.0,85200000,3,0,0,0,0,264,164,0.093739412,0.070304559,0,4344,797.6666667,1422.289988,2022908.81,0,0,0,0,1,0,0,0,0,854.6428571,1449.375,61.66666667,264,0,0,0,0,0,0,8,11595,6,370,235,229,5,32,11922.0,0.0,11922,11922,85200000.0,0.0,85200000,85200000,BENIGN
53,47197,2,2,74,444,37,37,37.0,0.0,222,222,222.0,0.0,10975.27385,84.75114944,15732.33333,27167.79427,47103,47,47,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0,0,0,80,64,42.37557472,42.37557472,37,222,111.0,101.3286731,10267.5,0,0,0,0,0,0,0,0,1,138.75,37.0,222.0,80,0,0,0,0,0,0,2,74,2,444,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6020305,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.993254495,0.664418165,2006768.333,3402604.835,5935454,101,6020305,3010152.5,4137001.055,5935454,84851,0,0.0,0.0,0,0,0,0,0,0,72,32,0.498313624,0.166104541,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54874,4,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,461759,10,9,550,3477,193,0,55.0,71.0539701,1594,0,386.3333333,646.3257693,8720.999482,41.14700526,25653.27778,29563.42802,69663,1,461759,51306.55556,34092.01926,109874,3,352016,44002.0,60307.94261,122928,1,0,0,0,0,212,192,21.65631856,19.4906867,0,1594,201.35,455.9564008,207896.2395,0,0,0,1,0,0,0,0,0,211.9473684,55.0,386.3333333,212,0,0,0,0,0,0,10,550,9,3477,8192,351,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51016,193,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10362.6943,193.0,0.0,193,193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5181.34715,5181.34715,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,447,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47667,1,1,45,91,45,45,45.0,0.0,91,91,91.0,0.0,2853.126901,41.95774855,47667.0,0.0,47667,47667,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.97887427,20.97887427,45,91,60.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,90.5,45.0,91.0,32,0,0,0,0,0,0,1,45,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,128056,1,1,85,213,85,85,85.0,0.0,213,213,213.0,0.0,2327.106891,15.61816705,128056.0,0.0,128056,128056,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,7.809083526,7.809083526,85,213,127.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,191.5,85.0,213.0,20,0,0,0,0,0,0,1,85,1,213,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30268,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,3568.124752,66.0763843,30268.0,0.0,30268,30268,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.03819215,33.03819215,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,20,0,0,0,0,0,0,1,46,1,62,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3197433,18,14,3478,8431,568,0,193.2222222,249.271776,1448,0,602.2142857,512.9777591,3724.550288,10.00802832,103143.0,410678.2913,2303625,9,3197433,188084.2941,547638.4374,2303662,50,3146585,242045.0,624980.0912,2303675,48,0,0,0,0,584,456,5.629515927,4.378512388,0,1448,360.8787879,430.4361711,185275.2973,0,0,0,1,0,0,0,0,0,372.15625,193.2222222,602.2142857,584,0,0,0,0,0,0,18,3478,14,8431,29200,135,8,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30822,1,1,52,80,52,52,52.0,0.0,80,80,80.0,0.0,4282.655246,64.88871585,30822.0,0.0,30822,30822,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.44435793,32.44435793,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92.0,52.0,80.0,32,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53865,15280,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,1178.010471,196.3350785,7640.0,10716.91038,15218,62,15280,15280.0,0.0,15280,15280,0,0.0,0.0,0,0,0,0,0,0,40,20,130.8900524,65.44502618,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,60,255,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,96611761,19,17,1728,7070,432,0,90.94736842,180.9448884,1768,0,415.8823529,772.8169966,91.06551738,0.37262544,2760336.029,4378444.722,10000000,37,93200000,5180389.389,5017727.879,10000000,162,96600000,6036738.0,4760289.112,10000000,1472,0,0,0,0,616,552,0.196663427,0.175962014,0,1768,237.7837838,556.5444045,309741.6742,0,0,0,1,0,0,0,0,0,244.3888889,90.94736842,415.8823529,616,0,0,0,0,0,0,19,1728,17,7070,29200,1039,4,32,340920.7778,952844.0519,2881838,22922,10000000.0,9625.656445,10000000,10000000,BENIGN
80,90932629,13,13,871,548,805,0,67.0,221.7476043,536,0,42.15384615,148.3991499,15.60495958,0.285925968,3637305.16,4851869.57,10000000,149,90700000,7562288.25,4505985.471,10500000,35082,90900000,7574808.0,4519651.073,10400000,14378,0,0,0,0,272,380,0.142962984,0.142962984,0,805,52.55555556,181.9988025,33123.5641,0,0,0,1,0,0,0,0,1,54.57692308,67.0,42.15384615,272,0,0,0,0,0,0,13,871,13,548,8192,64,12,20,108480.4444,152031.8441,450315,34591,9974570.556,65263.02753,10000000,9800583,BENIGN
80,117832171,49,86,11712,70511,550,0,239.0204082,272.1084718,2920,0,819.8953488,706.3571673,697.797548,1.145697299,879344.5597,2209098.063,9998510,6,118000000,2453776.458,3151993.45,10100000,245,118000000,1385659.824,2678241.659,10000000,47,0,0,0,0,992,1780,0.415845686,0.729851612,0,2920,604.5808824,649.0140506,421219.2379,0,0,0,1,0,0,0,0,1,609.0592593,239.0204082,819.8953488,992,0,0,0,0,0,0,49,11712,86,70511,8192,196,48,20,4095540.8,6905037.803,19200000,50892,7682586.2,2179504.353,9998510,5015478,BENIGN
